1000045|NICHOLAS FINANCIAL INC|10-K|2021-06-22|edgar/data/1000045/0001564590-21-033737.txt|edgar/data/1000045/0001564590-21-033737-index.html
1000045|NICHOLAS FINANCIAL INC|4|2021-06-07|edgar/data/1000045/0001398344-21-012753.txt|edgar/data/1000045/0001398344-21-012753-index.html
1000045|NICHOLAS FINANCIAL INC|4|2021-06-10|edgar/data/1000045/0001000045-21-000001.txt|edgar/data/1000045/0001000045-21-000001-index.html
1000045|NICHOLAS FINANCIAL INC|4|2021-06-10|edgar/data/1000045/0001398344-21-012995.txt|edgar/data/1000045/0001398344-21-012995-index.html
1000045|NICHOLAS FINANCIAL INC|4|2021-06-28|edgar/data/1000045/0001398344-21-013447.txt|edgar/data/1000045/0001398344-21-013447-index.html
1000045|NICHOLAS FINANCIAL INC|8-K|2021-06-02|edgar/data/1000045/0001564590-21-031267.txt|edgar/data/1000045/0001564590-21-031267-index.html
1000045|NICHOLAS FINANCIAL INC|8-K|2021-06-11|edgar/data/1000045/0001564590-21-032560.txt|edgar/data/1000045/0001564590-21-032560-index.html
1000045|NICHOLAS FINANCIAL INC|8-K|2021-06-29|edgar/data/1000045/0001564590-21-034885.txt|edgar/data/1000045/0001564590-21-034885-index.html
1000045|NICHOLAS FINANCIAL INC|SC 13D/A|2021-06-11|edgar/data/1000045/0001398344-21-012999.txt|edgar/data/1000045/0001398344-21-012999-index.html
"1000097|KINGDON CAPITAL MANAGEMENT, L.L.C.|13F-HR|2021-05-17|edgar/data/1000097/0001000097-21-000005.txt|edgar/data/1000097/0001000097-21-000005-index.html"
1000140|STERN YOAV|SC 13D|2021-06-30|edgar/data/1000140/0001213900-21-035044.txt|edgar/data/1000140/0001213900-21-035044-index.html
"1000152|WESTERN INTERNATIONAL SECURITIES, INC.|X-17A-5|2021-04-01|edgar/data/1000152/0001000152-21-000004.txt|edgar/data/1000152/0001000152-21-000004-index.html"
1000177|NORDIC AMERICAN TANKERS Ltd|20-F|2021-04-29|edgar/data/1000177/0001140361-21-014948.txt|edgar/data/1000177/0001140361-21-014948-index.html
1000177|NORDIC AMERICAN TANKERS Ltd|6-K|2021-04-09|edgar/data/1000177/0000919574-21-002826.txt|edgar/data/1000177/0000919574-21-002826-index.html
1000177|NORDIC AMERICAN TANKERS Ltd|6-K|2021-05-26|edgar/data/1000177/0000919574-21-003850.txt|edgar/data/1000177/0000919574-21-003850-index.html
1000177|NORDIC AMERICAN TANKERS Ltd|6-K|2021-06-10|edgar/data/1000177/0000919574-21-004013.txt|edgar/data/1000177/0000919574-21-004013-index.html
