1000045|NICHOLAS FINANCIAL INC|10-Q|2022-02-09|edgar/data/1000045/0000950170-22-000940.txt|edgar/data/1000045/0000950170-22-000940-index.html
1000045|NICHOLAS FINANCIAL INC|4|2022-02-03|edgar/data/1000045/0001000045-22-000001.txt|edgar/data/1000045/0001000045-22-000001-index.html
1000045|NICHOLAS FINANCIAL INC|4|2022-02-03|edgar/data/1000045/0001000045-22-000002.txt|edgar/data/1000045/0001000045-22-000002-index.html
1000045|NICHOLAS FINANCIAL INC|4|2022-02-11|edgar/data/1000045/0001398344-22-002841.txt|edgar/data/1000045/0001398344-22-002841-index.html
1000045|NICHOLAS FINANCIAL INC|4|2022-02-18|edgar/data/1000045/0001398344-22-003655.txt|edgar/data/1000045/0001398344-22-003655-index.html
1000045|NICHOLAS FINANCIAL INC|8-K|2022-01-13|edgar/data/1000045/0000950170-22-000296.txt|edgar/data/1000045/0000950170-22-000296-index.html
1000045|NICHOLAS FINANCIAL INC|8-K|2022-01-31|edgar/data/1000045/0000950170-22-000568.txt|edgar/data/1000045/0000950170-22-000568-index.html
1000045|NICHOLAS FINANCIAL INC|SC 13G/A|2022-02-09|edgar/data/1000045/0001104659-22-016015.txt|edgar/data/1000045/0001104659-22-016015-index.html
1000045|NICHOLAS FINANCIAL INC|SC 13G|2022-02-08|edgar/data/1000045/0000354204-22-001469.txt|edgar/data/1000045/0000354204-22-001469-index.html
1000045|NICHOLAS FINANCIAL INC|SC 13G|2022-02-11|edgar/data/1000045/0001037389-22-000217.txt|edgar/data/1000045/0001037389-22-000217-index.html
"1000097|KINGDON CAPITAL MANAGEMENT, L.L.C.|13F-HR|2022-02-14|edgar/data/1000097/0001000097-22-000004.txt|edgar/data/1000097/0001000097-22-000004-index.html"
"1000097|KINGDON CAPITAL MANAGEMENT, L.L.C.|SC 13G/A|2022-02-10|edgar/data/1000097/0000919574-22-000782.txt|edgar/data/1000097/0000919574-22-000782-index.html"
"1000152|WESTERN INTERNATIONAL SECURITIES, INC.|X-17A-5|2022-03-31|edgar/data/1000152/0001000152-22-000004.txt|edgar/data/1000152/0001000152-22-000004-index.html"
