1000032|BINCH JAMES G|4|2014-06-03|edgar/data/1000032/0001181431-14-022442.txt|edgar/data/1000032/0001181431-14-022442-index.html
1000045|NICHOLAS FINANCIAL INC|10-K|2014-06-16|edgar/data/1000045/0001193125-14-237425.txt|edgar/data/1000045/0001193125-14-237425-index.html
1000045|NICHOLAS FINANCIAL INC|3|2014-06-03|edgar/data/1000045/0001609567-14-000001.txt|edgar/data/1000045/0001609567-14-000001-index.html
1000045|NICHOLAS FINANCIAL INC|3|2014-06-03|edgar/data/1000045/0001609567-14-000002.txt|edgar/data/1000045/0001609567-14-000002-index.html
1000045|NICHOLAS FINANCIAL INC|4|2014-06-25|edgar/data/1000045/0001000045-14-000002.txt|edgar/data/1000045/0001000045-14-000002-index.html
1000045|NICHOLAS FINANCIAL INC|4|2014-06-25|edgar/data/1000045/0001000045-14-000003.txt|edgar/data/1000045/0001000045-14-000003-index.html
1000045|NICHOLAS FINANCIAL INC|4|2014-06-25|edgar/data/1000045/0001000045-14-000004.txt|edgar/data/1000045/0001000045-14-000004-index.html
1000045|NICHOLAS FINANCIAL INC|8-K|2014-04-08|edgar/data/1000045/0001193125-14-135597.txt|edgar/data/1000045/0001193125-14-135597-index.html
1000045|NICHOLAS FINANCIAL INC|8-K|2014-05-12|edgar/data/1000045/0001193125-14-195154.txt|edgar/data/1000045/0001193125-14-195154-index.html
1000045|NICHOLAS FINANCIAL INC|8-K|2014-05-22|edgar/data/1000045/0001193125-14-209940.txt|edgar/data/1000045/0001193125-14-209940-index.html
1000045|NICHOLAS FINANCIAL INC|8-K|2014-05-23|edgar/data/1000045/0001193125-14-211634.txt|edgar/data/1000045/0001193125-14-211634-index.html
1000045|NICHOLAS FINANCIAL INC|8-K|2014-06-03|edgar/data/1000045/0001193125-14-224089.txt|edgar/data/1000045/0001193125-14-224089-index.html
1000045|NICHOLAS FINANCIAL INC|8-K|2014-06-12|edgar/data/1000045/0001193125-14-234592.txt|edgar/data/1000045/0001193125-14-234592-index.html
1000045|NICHOLAS FINANCIAL INC|DEFA14A|2014-05-12|edgar/data/1000045/0001193125-14-195157.txt|edgar/data/1000045/0001193125-14-195157-index.html
1000045|NICHOLAS FINANCIAL INC|SC 13G|2014-06-09|edgar/data/1000045/0001085146-14-001265.txt|edgar/data/1000045/0001085146-14-001265-index.html
"1000097|KINGDON CAPITAL MANAGEMENT, L.L.C.|13F-HR|2014-05-15|edgar/data/1000097/0000919574-14-003440.txt|edgar/data/1000097/0000919574-14-003440-index.html"
1000177|NORDIC AMERICAN TANKERS Ltd|20-F/A|2014-04-07|edgar/data/1000177/0000919574-14-002528.txt|edgar/data/1000177/0000919574-14-002528-index.html
1000177|NORDIC AMERICAN TANKERS Ltd|20-F|2014-04-04|edgar/data/1000177/0000919574-14-002516.txt|edgar/data/1000177/0000919574-14-002516-index.html
1000177|NORDIC AMERICAN TANKERS Ltd|424B2|2014-04-07|edgar/data/1000177/0001193125-14-133535.txt|edgar/data/1000177/0001193125-14-133535-index.html
1000177|NORDIC AMERICAN TANKERS Ltd|424B2|2014-04-09|edgar/data/1000177/0001193125-14-137128.txt|edgar/data/1000177/0001193125-14-137128-index.html
1000177|NORDIC AMERICAN TANKERS Ltd|6-K|2014-04-08|edgar/data/1000177/0000919574-14-002539.txt|edgar/data/1000177/0000919574-14-002539-index.html
1000177|NORDIC AMERICAN TANKERS Ltd|6-K|2014-04-11|edgar/data/1000177/0000919574-14-002608.txt|edgar/data/1000177/0000919574-14-002608-index.html
1000177|NORDIC AMERICAN TANKERS Ltd|6-K|2014-05-09|edgar/data/1000177/0000919574-14-002860.txt|edgar/data/1000177/0000919574-14-002860-index.html
1000177|NORDIC AMERICAN TANKERS Ltd|FWP|2014-04-07|edgar/data/1000177/0001193125-14-133540.txt|edgar/data/1000177/0001193125-14-133540-index.html
1000177|NORDIC AMERICAN TANKERS Ltd|FWP|2014-04-07|edgar/data/1000177/0001193125-14-133793.txt|edgar/data/1000177/0001193125-14-133793-index.html
1000177|NORDIC AMERICAN TANKERS Ltd|FWP|2014-04-08|edgar/data/1000177/0000919574-14-002541.txt|edgar/data/1000177/0000919574-14-002541-index.html
1000180|SANDISK CORP|10-Q|2014-05-01|edgar/data/1000180/0001000180-14-000030.txt|edgar/data/1000180/0001000180-14-000030-index.html
1000180|SANDISK CORP|4|2014-04-04|edgar/data/1000180/0001242648-14-000034.txt|edgar/data/1000180/0001242648-14-000034-index.html
1000180|SANDISK CORP|4|2014-04-23|edgar/data/1000180/0001242648-14-000035.txt|edgar/data/1000180/0001242648-14-000035-index.html
1000180|SANDISK CORP|4|2014-04-24|edgar/data/1000180/0001242648-14-000036.txt|edgar/data/1000180/0001242648-14-000036-index.html
1000180|SANDISK CORP|4|2014-04-25|edgar/data/1000180/0001242648-14-000037.txt|edgar/data/1000180/0001242648-14-000037-index.html
1000180|SANDISK CORP|4|2014-05-01|edgar/data/1000180/0001242648-14-000038.txt|edgar/data/1000180/0001242648-14-000038-index.html
1000180|SANDISK CORP|4|2014-05-07|edgar/data/1000180/0001242648-14-000039.txt|edgar/data/1000180/0001242648-14-000039-index.html
1000180|SANDISK CORP|4|2014-05-12|edgar/data/1000180/0001242648-14-000040.txt|edgar/data/1000180/0001242648-14-000040-index.html
