1000045|NICHOLAS FINANCIAL INC|10-Q|2018-11-14|edgar/data/1000045/0001193125-18-326090.txt|edgar/data/1000045/0001193125-18-326090-index.html
1000045|NICHOLAS FINANCIAL INC|4|2018-10-15|edgar/data/1000045/0001357521-18-000008.txt|edgar/data/1000045/0001357521-18-000008-index.html
1000045|NICHOLAS FINANCIAL INC|4|2018-11-15|edgar/data/1000045/0001357521-18-000009.txt|edgar/data/1000045/0001357521-18-000009-index.html
1000045|NICHOLAS FINANCIAL INC|4|2018-12-14|edgar/data/1000045/0001357521-18-000010.txt|edgar/data/1000045/0001357521-18-000010-index.html
1000045|NICHOLAS FINANCIAL INC|8-K|2018-11-01|edgar/data/1000045/0001193125-18-314942.txt|edgar/data/1000045/0001193125-18-314942-index.html
1000045|NICHOLAS FINANCIAL INC|8-K|2018-11-06|edgar/data/1000045/0001193125-18-319610.txt|edgar/data/1000045/0001193125-18-319610-index.html
1000045|NICHOLAS FINANCIAL INC|8-K|2018-12-06|edgar/data/1000045/0001193125-18-343069.txt|edgar/data/1000045/0001193125-18-343069-index.html
"1000097|KINGDON CAPITAL MANAGEMENT, L.L.C.|13F-HR|2018-11-14|edgar/data/1000097/0001000097-18-000004.txt|edgar/data/1000097/0001000097-18-000004-index.html"
1000177|NORDIC AMERICAN TANKERS Ltd|6-K|2018-11-13|edgar/data/1000177/0000919574-18-007099.txt|edgar/data/1000177/0000919574-18-007099-index.html
1000177|NORDIC AMERICAN TANKERS Ltd|6-K|2018-11-29|edgar/data/1000177/0000919574-18-007801.txt|edgar/data/1000177/0000919574-18-007801-index.html
1000177|NORDIC AMERICAN TANKERS Ltd|6-K|2018-11-30|edgar/data/1000177/0000919574-18-007805.txt|edgar/data/1000177/0000919574-18-007805-index.html
1000177|NORDIC AMERICAN TANKERS Ltd|6-K|2018-12-04|edgar/data/1000177/0000919574-18-007848.txt|edgar/data/1000177/0000919574-18-007848-index.html
1000177|NORDIC AMERICAN TANKERS Ltd|6-K|2018-12-12|edgar/data/1000177/0000919574-18-007951.txt|edgar/data/1000177/0000919574-18-007951-index.html
1000177|NORDIC AMERICAN TANKERS Ltd|CORRESP|2018-12-11|edgar/data/1000177/0000919574-18-007935.txt|edgar/data/1000177/0000919574-18-007935-index.html
1000177|NORDIC AMERICAN TANKERS Ltd|DEL AM|2018-12-07|edgar/data/1000177/0000919574-18-007897.txt|edgar/data/1000177/0000919574-18-007897-index.html
1000177|NORDIC AMERICAN TANKERS Ltd|F-3|2018-11-30|edgar/data/1000177/0000919574-18-007802.txt|edgar/data/1000177/0000919574-18-007802-index.html
1000177|NORDIC AMERICAN TANKERS Ltd|SC 13D/A|2018-12-21|edgar/data/1000177/0000919574-18-008115.txt|edgar/data/1000177/0000919574-18-008115-index.html
1000177|NORDIC AMERICAN TANKERS Ltd|SC 13D/A|2018-12-21|edgar/data/1000177/0000919574-18-008117.txt|edgar/data/1000177/0000919574-18-008117-index.html
1000177|NORDIC AMERICAN TANKERS Ltd|UPLOAD|2018-11-08|edgar/data/1000177/0000000000-18-034845.txt|edgar/data/1000177/0000000000-18-034845-index.html
1000177|NORDIC AMERICAN TANKERS Ltd|UPLOAD|2018-12-21|edgar/data/1000177/0000000000-18-039062.txt|edgar/data/1000177/0000000000-18-039062-index.html
1000184|SAP SE|6-K|2018-10-19|edgar/data/1000184/0001104659-18-062851.txt|edgar/data/1000184/0001104659-18-062851-index.html
1000184|SAP SE|6-K|2018-11-13|edgar/data/1000184/0001104659-18-067900.txt|edgar/data/1000184/0001104659-18-067900-index.html
1000191|RIVERSOURCE VARIABLE ACCOUNT 10|497|2018-10-19|edgar/data/1000191/0001193125-18-302563.txt|edgar/data/1000191/0001193125-18-302563-index.html
1000191|RIVERSOURCE VARIABLE ACCOUNT 10|497|2018-11-26|edgar/data/1000191/0001193125-18-333636.txt|edgar/data/1000191/0001193125-18-333636-index.html
1000191|RIVERSOURCE VARIABLE ACCOUNT 10|497|2018-11-26|edgar/data/1000191/0001193125-18-333638.txt|edgar/data/1000191/0001193125-18-333638-index.html
1000191|RIVERSOURCE VARIABLE ACCOUNT 10|497|2018-11-26|edgar/data/1000191/0001193125-18-333639.txt|edgar/data/1000191/0001193125-18-333639-index.html
1000191|RIVERSOURCE VARIABLE ACCOUNT 10|497|2018-11-26|edgar/data/1000191/0001193125-18-333640.txt|edgar/data/1000191/0001193125-18-333640-index.html
1000191|RIVERSOURCE VARIABLE ACCOUNT 10|497|2018-11-26|edgar/data/1000191/0001193125-18-333642.txt|edgar/data/1000191/0001193125-18-333642-index.html
1000191|RIVERSOURCE VARIABLE ACCOUNT 10|497|2018-11-26|edgar/data/1000191/0001193125-18-333644.txt|edgar/data/1000191/0001193125-18-333644-index.html
1000209|MEDALLION FINANCIAL CORP|10-Q|2018-11-13|edgar/data/1000209/0001193125-18-325573.txt|edgar/data/1000209/0001193125-18-325573-index.html
1000209|MEDALLION FINANCIAL CORP|8-K|2018-10-29|edgar/data/1000209/0001193125-18-309895.txt|edgar/data/1000209/0001193125-18-309895-index.html
1000209|MEDALLION FINANCIAL CORP|8-K|2018-11-13|edgar/data/1000209/0001193125-18-324911.txt|edgar/data/1000209/0001193125-18-324911-index.html
1000209|MEDALLION FINANCIAL CORP|8-K|2018-12-18|edgar/data/1000209/0001193125-18-351538.txt|edgar/data/1000209/0001193125-18-351538-index.html
1000228|HENRY SCHEIN INC|10-Q|2018-11-06|edgar/data/1000228/0001000228-18-000060.txt|edgar/data/1000228/0001000228-18-000060-index.html
1000228|HENRY SCHEIN INC|425|2018-11-06|edgar/data/1000228/0001193125-18-319632.txt|edgar/data/1000228/0001193125-18-319632-index.html
1000228|HENRY SCHEIN INC|425|2018-11-14|edgar/data/1000228/0001193125-18-326481.txt|edgar/data/1000228/0001193125-18-326481-index.html
1000228|HENRY SCHEIN INC|425|2018-11-29|edgar/data/1000228/0001193125-18-337465.txt|edgar/data/1000228/0001193125-18-337465-index.html
1000228|HENRY SCHEIN INC|425|2018-12-21|edgar/data/1000228/0001193125-18-354900.txt|edgar/data/1000228/0001193125-18-354900-index.html
1000228|HENRY SCHEIN INC|425|2018-12-26|edgar/data/1000228/0001193125-18-358194.txt|edgar/data/1000228/0001193125-18-358194-index.html
1000228|HENRY SCHEIN INC|4|2018-10-01|edgar/data/1000228/0001209191-18-052820.txt|edgar/data/1000228/0001209191-18-052820-index.html
1000228|HENRY SCHEIN INC|4|2018-12-03|edgar/data/1000228/0001209191-18-060589.txt|edgar/data/1000228/0001209191-18-060589-index.html
1000228|HENRY SCHEIN INC|4|2018-12-04|edgar/data/1000228/0001209191-18-060847.txt|edgar/data/1000228/0001209191-18-060847-index.html
1000228|HENRY SCHEIN INC|4|2018-12-07|edgar/data/1000228/0001209191-18-061643.txt|edgar/data/1000228/0001209191-18-061643-index.html
1000228|HENRY SCHEIN INC|4|2018-12-12|edgar/data/1000228/0001209191-18-062224.txt|edgar/data/1000228/0001209191-18-062224-index.html
1000228|HENRY SCHEIN INC|4|2018-12-31|edgar/data/1000228/0001209191-18-064398.txt|edgar/data/1000228/0001209191-18-064398-index.html
1000228|HENRY SCHEIN INC|8-K|2018-11-06|edgar/data/1000228/0001000228-18-000056.txt|edgar/data/1000228/0001000228-18-000056-index.html
1000229|CORE LABORATORIES N V|10-Q|2018-10-25|edgar/data/1000229/0001000229-18-000119.txt|edgar/data/1000229/0001000229-18-000119-index.html
1000229|CORE LABORATORIES N V|4|2018-10-30|edgar/data/1000229/0001000229-18-000121.txt|edgar/data/1000229/0001000229-18-000121-index.html
1000229|CORE LABORATORIES N V|4|2018-12-04|edgar/data/1000229/0001000229-18-000123.txt|edgar/data/1000229/0001000229-18-000123-index.html
1000229|CORE LABORATORIES N V|8-K|2018-10-04|edgar/data/1000229/0001000229-18-000110.txt|edgar/data/1000229/0001000229-18-000110-index.html
1000229|CORE LABORATORIES N V|8-K|2018-10-09|edgar/data/1000229/0001000229-18-000112.txt|edgar/data/1000229/0001000229-18-000112-index.html
1000229|CORE LABORATORIES N V|8-K|2018-10-24|edgar/data/1000229/0001000229-18-000115.txt|edgar/data/1000229/0001000229-18-000115-index.html
1000230|OPTICAL CABLE CORP|10-K|2018-12-19|edgar/data/1000230/0001437749-18-022311.txt|edgar/data/1000230/0001437749-18-022311-index.html
1000230|OPTICAL CABLE CORP|4|2018-10-04|edgar/data/1000230/0001209191-18-054256.txt|edgar/data/1000230/0001209191-18-054256-index.html
1000230|OPTICAL CABLE CORP|4|2018-10-17|edgar/data/1000230/0001437749-18-018402.txt|edgar/data/1000230/0001437749-18-018402-index.html
1000230|OPTICAL CABLE CORP|8-K|2018-10-17|edgar/data/1000230/0001437749-18-018403.txt|edgar/data/1000230/0001437749-18-018403-index.html
1000230|OPTICAL CABLE CORP|8-K|2018-12-20|edgar/data/1000230/0001437749-18-022399.txt|edgar/data/1000230/0001437749-18-022399-index.html
1000232|KENTUCKY BANCSHARES INC /KY/|10-Q|2018-11-08|edgar/data/1000232/0001558370-18-008945.txt|edgar/data/1000232/0001558370-18-008945-index.html
1000232|KENTUCKY BANCSHARES INC /KY/|4|2018-11-06|edgar/data/1000232/0001179110-18-012585.txt|edgar/data/1000232/0001179110-18-012585-index.html
1000232|KENTUCKY BANCSHARES INC /KY/|4|2018-12-20|edgar/data/1000232/0001179110-18-014168.txt|edgar/data/1000232/0001179110-18-014168-index.html
1000232|KENTUCKY BANCSHARES INC /KY/|4|2018-12-20|edgar/data/1000232/0001179110-18-014169.txt|edgar/data/1000232/0001179110-18-014169-index.html
1000232|KENTUCKY BANCSHARES INC /KY/|8-K|2018-10-31|edgar/data/1000232/0001558370-18-008111.txt|edgar/data/1000232/0001558370-18-008111-index.html
1000232|KENTUCKY BANCSHARES INC /KY/|8-K|2018-11-21|edgar/data/1000232/0001558370-18-009440.txt|edgar/data/1000232/0001558370-18-009440-index.html
1000249|FIRST EAGLE VARIABLE FUNDS|N-Q|2018-11-21|edgar/data/1000249/0001104659-18-069531.txt|edgar/data/1000249/0001104659-18-069531-index.html
